"word_ID","file_ID","line_ID","wordnum_ID"
3212,5,50482,17
3212,5,74492,3
3212,5,42838,32
3212,5,58950,32
3212,5,48508,51
3212,5,46457,16
3212,5,37410,12
3212,5,11874,5
3212,5,54139,31
3212,5,6205,6
3212,5,71392,7
3212,5,3367,5
3212,5,26969,11
3212,5,45127,12
3212,5,66114,25
3212,5,58343,3
3212,5,58375,4
3212,5,8992,12
3212,5,32311,12
3212,5,68242,29
3212,5,8657,3
3212,5,55358,23
3212,5,15625,28
3212,5,48488,13
3212,5,9277,13
3212,5,58421,25
3212,5,40323,73
3212,5,66850,33
3212,5,46458,19
3212,5,15042,16
3212,5,67199,6
3212,5,74668,4
3212,5,52684,31
3212,5,71329,47
3212,5,68241,41
3212,5,24071,14
3212,5,53713,5
3212,5,37036,41
3212,5,5829,48
3212,5,32655,39
3212,5,1240,27
3212,5,58372,18
3212,5,54804,21
3212,5,62387,20
3212,5,8242,7
3212,5,45589,31
3212,5,52689,13
3212,5,62654,29
3212,5,5902,29
3212,5,37200,24
3212,5,37501,19
3212,5,6267,27
3212,5,31685,22
3212,5,67585,57
3212,5,56548,14
3212,5,22904,3
3212,5,5871,3
3212,5,5785,5
3212,5,9734,31
3212,5,29076,7
3212,5,48376,10
3212,5,45228,30
3212,5,32949,26
3212,5,65119,86
3212,5,38959,12
3212,5,7024,4
3212,5,61708,51
3212,5,26722,7
3212,5,40222,103
3212,5,61077,15
3212,5,21801,3
3212,5,29178,15
3212,5,37816,34
3212,5,16344,4
3212,5,56559,14
3212,5,8891,9
3212,5,5871,14
3212,5,42845,26
3212,5,43041,8
3212,5,44954,7
3212,5,26911,6
3212,5,46672,8
3212,5,35179,2
3212,5,44763,35
3212,5,61477,17
3212,5,18683,12
3212,5,34083,30
3212,5,62008,15
3212,5,44870,32
3212,5,31225,37
3212,5,19323,7
3212,5,37967,55
3212,5,71391,42
3212,5,55365,22
3212,5,61742,29
3212,5,47186,22
3212,5,56504,11
3212,5,42588,31
3212,5,54487,5
3212,5,22119,30
3212,5,31838,21
3212,5,56091,9
3212,5,66605,20
3212,5,35029,30
3212,5,27282,28
3212,5,50269,11
3212,5,1291,16
3212,5,33012,45
3212,5,34492,3
3212,5,71351,45
3212,5,22390,23
3212,5,40250,19
3212,5,6185,15
3212,5,19055,28
3212,5,72042,23
3212,5,24358,15
3212,5,40439,37
3212,5,18879,12
3212,5,3230,6
3212,5,8648,14
3212,5,69050,15
3212,5,2949,170
3212,5,35372,13
3212,5,27077,40
3212,5,9525,5
3212,5,22767,41
3212,5,35461,4
3212,5,66247,41
3212,5,14936,19
3212,5,29483,18
3212,5,41347,33
3212,5,12115,61
3212,5,30891,45
3212,5,47206,36
3212,5,71856,83
3212,5,47010,9
3212,5,27250,10
3212,5,45334,7
3212,5,21906,6
3212,5,9497,42
3212,5,3277,50
3212,5,35364,33
3212,5,14186,22
3212,5,62008,11
3212,5,24437,36
3212,5,58293,4
3212,5,48077,4
3212,5,49062,40
3212,5,62845,10
3212,5,65324,10
3212,5,62129,16
3212,5,56515,19
3212,5,66303,47
3212,5,40219,27
3212,5,71331,66
3212,5,61846,33
3212,5,52575,5
3212,5,50595,8
3212,5,65081,26
3212,5,5896,20
3212,5,1033,29
3212,5,7578,11
3212,5,3474,30
3212,5,52479,27
3212,5,5404,13
3212,5,48340,10
3212,5,41792,40
3212,5,61428,30
3212,5,38346,25
3212,5,61193,11
3212,5,6203,22
3212,5,33841,36
3212,5,5869,28
3212,5,7655,8
3212,5,11798,14
3212,5,42838,26
3212,5,20437,17
3212,5,40618,50
3212,5,68241,21
3212,5,14337,4
3212,5,41584,32
3212,5,45348,52
3212,5,23274,51
3212,5,3670,24
3212,5,1363,23
3212,5,30414,25
3212,5,74891,32
3212,5,63503,34
3212,5,60885,2
3212,5,32204,10
3212,5,14036,14
3212,5,22092,40
3212,5,37639,13
3212,5,1260,15
3212,5,11878,17
3212,5,22886,34
3212,5,56094,19
3212,5,59100,11
3212,5,29538,9
3212,5,17085,123
3212,5,52799,78
3212,5,47184,6
3212,5,53042,8
3212,5,37035,17
3212,5,52523,15
3212,5,32992,35
3212,5,2740,41
3212,5,10335,15
3212,5,39720,24
3212,5,63002,18
3212,5,52514,14
3212,5,19503,48
3212,5,42905,21
3212,5,22322,51
3212,5,22370,11
3212,5,50425,24
3212,5,11706,21
3212,5,34607,28
3212,5,42287,121
3212,5,47207,11
3212,5,69952,6
3212,5,24912,25
3212,5,43129,16
3212,5,21822,28
3212,5,31557,27
3212,5,22001,38
3212,5,56549,10
3212,5,37910,14
3212,5,11363,103
3212,5,24302,39
3212,5,22248,7
3212,5,3929,15
3212,5,72339,13
3212,5,61846,5
3212,5,8107,56
3212,5,72525,6
3212,5,24016,6
3212,5,53093,47
3212,5,18878,57
3212,5,14985,38
3212,5,73151,28
3212,5,24925,39
3212,5,64330,5
3212,5,11619,8
3212,5,40121,22
3212,5,74677,26
3212,5,45581,16
3212,5,32137,18
3212,5,71689,104
3212,5,43041,53
3212,5,34507,21
3212,5,74958,45
3212,5,3493,36
3212,5,1514,23
3212,5,27420,69
3212,5,24000,5
3212,5,30953,12
3212,5,69479,49
3212,5,69208,39
3212,5,29073,23
3212,5,32252,9
3212,5,48120,8
3212,5,30958,45
3212,5,68448,14
3212,5,69867,6
3212,5,6339,11
3212,5,11732,11
3212,5,22271,20
3212,5,19561,3
