"word_ID","file_ID","line_ID","wordnum_ID"
3818,6,186987,14
3818,6,16769,6
3818,6,124996,6
3818,6,42772,23
3818,6,198523,22
3818,6,113559,11
3818,6,231688,10
3818,6,87123,11
3818,6,103448,3
3818,6,162922,4
3818,6,36617,14
3818,6,160274,15
3818,6,198962,14
3818,6,150733,14
3818,6,69834,4
3818,6,144472,25
3818,6,169524,13
3818,6,234220,18
3818,6,222302,8
3818,6,107078,5
3818,6,91425,4
3818,6,2892,6
3818,6,74093,11
3818,6,20176,12
3818,6,6664,7
3818,6,95972,13
3818,6,140869,5
3818,6,129991,13
3818,6,103650,4
3818,6,254979,15
3818,6,116534,13
3818,6,24807,9
3818,6,165594,15
3818,6,227929,13
3818,6,160479,8
3818,6,49164,6
3818,6,20455,15
3818,6,167517,9
3818,6,53148,17
3818,6,167954,15
3818,6,140033,19
3818,6,39928,19
3818,6,57710,4
3818,6,67104,13
3818,6,73418,10
3818,6,203511,9
3818,6,30091,15
3818,6,33783,3
3818,6,248126,8
3818,6,192063,11
3818,6,246851,5
3818,6,141150,18
3818,6,249333,15
3818,6,7997,7
3818,6,1450,9
3818,6,77093,15
3818,6,183540,5
3818,6,236377,13
3818,6,246033,6
3818,6,47477,11
3818,6,162278,18
3818,6,76605,14
3818,6,216677,5
3818,6,256686,20
3818,6,91916,19
3818,6,59323,12
3818,6,195737,17
3818,6,218511,7
3818,6,3015,26
3818,6,174867,19
3818,6,20424,12
3818,6,69506,9
3818,6,49573,17
3818,6,237928,6
3818,6,69988,7
3818,6,225568,17
3818,6,228525,4
3818,6,216671,5
3818,6,7566,11
3818,6,209832,15
3818,6,257477,17
3818,6,964,16
3818,6,110181,4
3818,6,190835,4
3818,6,122450,10
3818,6,230053,14
3818,6,172733,3
3818,6,159396,17
3818,6,100708,3
3818,6,254764,7
3818,6,158195,18
3818,6,40806,19
3818,6,167678,7
3818,6,213242,20
3818,6,113379,11
3818,6,145919,16
3818,6,216135,19
3818,6,207711,17
3818,6,106988,9
3818,6,196076,7
3818,6,174171,9
3818,6,114895,10
3818,6,13169,5
3818,6,257795,8
3818,6,158703,6
3818,6,59810,11
3818,6,4342,1
3818,6,201510,10
3818,6,78876,17
3818,6,57745,7
3818,6,75933,9
3818,6,153818,19
3818,6,131380,10
3818,6,248170,10
3818,6,37741,4
3818,6,97604,15
3818,6,70060,14
3818,6,242825,16
3818,6,97124,8
3818,6,43112,15
3818,6,231557,12
3818,6,32213,8
3818,6,32000,6
