"word_ID","file_ID","line_ID","wordnum_ID"
528,6,19858,20
528,6,33446,20
528,6,213137,8
528,6,33446,19
528,6,28340,4
528,6,10407,9
528,6,257721,11
528,6,46517,4
528,6,199551,5
528,6,14916,11
528,6,107701,14
528,6,188201,16
528,6,224074,10
528,6,125362,3
528,6,193624,11
458,6,46461,13
458,6,58990,3
458,6,167864,15
458,6,42329,15
458,6,127801,11
458,6,154527,4
458,6,206189,12
458,6,247826,6
458,6,31701,10
458,6,206504,8
458,6,234697,2
458,6,42183,15
458,6,31997,12
458,6,52367,13
623,6,186741,12
623,6,123353,2
623,6,47764,15
623,6,1587,22
623,6,218228,9
623,6,222669,3
623,6,181643,13
623,6,28941,11
623,6,111951,18
623,6,167212,15
623,6,131732,6
623,6,62949,2
623,6,12227,7
623,6,248443,7
623,6,8337,18
623,6,219419,17
623,6,213800,5
623,6,215895,23
623,6,29944,2
623,6,192849,2
623,6,188272,13
623,6,168307,3
623,6,139897,4
623,6,196787,3
569,6,29467,3
569,6,254845,17
569,6,81315,8
569,6,165948,19
569,6,256686,15
569,6,143354,17
569,6,3156,8
569,6,22737,4
569,6,14880,5
569,6,188757,4
569,6,236187,10
569,6,226946,6
569,6,95205,10
569,6,65923,5
569,6,8074,3
569,6,252704,7
569,6,168114,11
569,6,126779,7
569,6,258055,4
569,6,253485,13
569,6,241867,19
569,6,228393,12
569,6,243851,8
569,6,51651,8
569,6,4336,11
569,6,185334,11
569,6,136334,11
569,6,115801,15
569,6,77415,3
569,6,44962,12
569,6,143455,22
569,6,76270,16
569,6,12022,10
569,6,167894,9
569,6,122434,10
569,6,8611,13
569,6,132459,5
534,6,95255,12
534,6,132750,4
534,6,132219,13
534,6,146104,8
534,6,66460,13
534,6,110323,7
534,6,105195,6
534,6,21210,11
534,6,122732,6
534,6,95154,9
534,6,219711,5
534,6,122732,25
534,6,205226,9
534,6,95205,6
534,6,37283,14
534,6,133190,18
534,6,82817,6
534,6,243481,16
534,6,176907,17
534,6,192809,4
436,6,217905,9
436,6,134230,10
436,6,7732,4
436,6,139197,9
436,6,149428,4
436,6,201335,7
436,6,52811,6
436,6,152733,12
436,6,149435,7
436,6,3188,12
389,6,75446,4
389,6,140837,29
389,6,56926,18
389,6,128723,5
389,6,132191,6
662,6,24197,6
662,6,242228,7
662,6,251219,9
662,6,89220,7
662,6,221408,15
662,6,244444,4
662,6,95038,2
662,6,224088,15
662,6,5346,18
662,6,224037,20
662,6,160706,10
662,6,94182,3
804,6,87375,3
804,6,138068,3
804,6,131180,20
804,6,80774,7
804,6,2453,2
804,6,43343,2
804,6,24588,6
804,6,110610,9
804,6,42371,3
804,6,176435,15
804,6,92367,3
804,6,77435,4
804,6,109811,4
804,6,134638,21
804,6,69096,2
804,6,173194,11
804,6,1675,4
804,6,165170,3
804,6,15698,11
804,6,236276,2
804,6,132140,14
804,6,198999,9
804,6,104197,3
804,6,185295,1
804,6,5867,2
804,6,174519,15
804,6,172711,6
804,6,101553,12
804,6,45766,3
804,6,155983,14
804,6,108000,4
804,6,118512,13
804,6,113942,4
804,6,159351,3
804,6,216611,2
804,6,159529,20
804,6,255469,5
804,6,82861,2
804,6,197429,3
804,6,222221,18
804,6,107384,2
804,6,39411,27
804,6,194249,6
804,6,44928,3
804,6,120077,5
804,6,39512,7
804,6,197358,7
804,6,86427,12
804,6,97349,4
804,6,110251,12
804,6,249797,6
804,6,123849,12
804,6,86999,6
804,6,131686,7
804,6,177296,3
804,6,190510,2
804,6,22818,10
804,6,103632,16
804,6,134617,11
804,6,136604,2
804,6,68522,4
804,6,25624,9
804,6,209724,2
804,6,152807,2
804,6,49934,21
804,6,32187,11
804,6,193343,7
804,6,135546,5
804,6,22893,2
804,6,199983,11
804,6,87374,6
804,6,236212,8
804,6,152495,6
804,6,103604,10
804,6,98022,12
804,6,135691,7
804,6,1390,4
804,6,24636,5
804,6,241842,7
804,6,122189,14
804,6,165280,17
804,6,139197,1
804,6,86999,1
804,6,221401,16
804,6,66176,13
804,6,63013,14
804,6,147586,11
804,6,25155,4
804,6,102456,4
804,6,10044,16
804,6,57381,14
804,6,252427,26
804,6,233129,15
804,6,160707,2
804,6,223783,5
804,6,212129,20
804,6,166042,14
804,6,177772,3
804,6,25336,11
804,6,176016,18
804,6,7230,1
804,6,59018,10
804,6,229606,7
804,6,138068,19
804,6,185301,3
804,6,203497,3
804,6,228866,3
804,6,132437,3
804,6,5516,3
804,6,245754,7
804,6,232604,5
804,6,225379,9
804,6,140296,22
804,6,96703,10
804,6,226044,4
804,6,17169,20
804,6,21174,18
804,6,74314,3
804,6,10895,20
804,6,7868,2
804,6,1454,12
804,6,183868,9
804,6,178147,18
804,6,236375,5
804,6,30903,22
804,6,221776,9
804,6,82392,3
804,6,124611,2
804,6,188019,5
804,6,236295,3
804,6,172326,14
804,6,54299,15
804,6,256879,11
804,6,87799,11
804,6,19125,6
804,6,123,5
804,6,221039,15
804,6,253834,6
804,6,188038,8
804,6,101548,12
804,6,25078,7
804,6,226963,7
804,6,228591,6
804,6,73279,15
804,6,47500,3
804,6,138173,10
804,6,205126,3
804,6,2369,3
804,6,33623,10
804,6,237177,4
804,6,165960,10
804,6,98866,12
804,6,172369,16
804,6,82044,7
804,6,124888,18
804,6,81285,18
804,6,73337,25
804,6,233426,10
804,6,106065,2
804,6,101586,2
804,6,23648,2
804,6,221762,12
804,6,177625,1
804,6,197646,20
804,6,124275,11
804,6,116922,2
804,6,148193,3
804,6,227110,14
804,6,44931,5
804,6,147722,8
804,6,11053,10
804,6,135102,9
804,6,178176,1
804,6,236707,23
804,6,80789,1
804,6,38393,8
804,6,217387,2
804,6,88869,8
804,6,234056,14
804,6,38157,3
804,6,219534,10
804,6,221320,3
804,6,43930,7
804,6,187893,5
804,6,43934,6
804,6,220846,6
804,6,172583,2
804,6,138239,8
804,6,31758,9
804,6,14495,1
804,6,231679,21
804,6,93537,8
804,6,217435,9
804,6,146199,9
804,6,21372,17
804,6,993,4
804,6,153124,7
804,6,47782,1
804,6,147811,6
804,6,228895,22
804,6,186636,9
804,6,152562,4
804,6,219698,10
804,6,93573,13
804,6,234681,5
804,6,178351,2
804,6,222221,2
804,6,171052,1
804,6,177746,6
804,6,82685,3
804,6,63021,13
804,6,217004,12
804,6,193675,13
804,6,176428,23
804,6,15403,7
804,6,109507,1
804,6,202681,13
804,6,178382,22
804,6,234716,6
804,6,82705,9
804,6,186797,12
804,6,230020,7
804,6,28921,2
804,6,56350,4
804,6,110067,16
804,6,221681,11
804,6,132587,4
804,6,262,10
804,6,121059,17
804,6,75838,7
804,6,226879,3
804,6,19908,17
804,6,133190,9
804,6,171160,5
804,6,168241,15
804,6,13174,13
804,6,221755,5
804,6,32063,15
804,6,15941,7
804,6,38756,1
804,6,214637,2
804,6,28945,10
804,6,149652,11
804,6,75872,11
804,6,22200,1
804,6,77665,20
804,6,125810,3
804,6,1200,6
804,6,258040,4
804,6,192847,7
804,6,193539,7
804,6,138146,5
804,6,24687,3
804,6,173894,12
804,6,119586,7
804,6,133350,16
804,6,146630,1
804,6,186906,1
804,6,125833,14
804,6,186913,13
804,6,215617,6
804,6,226962,4
804,6,248426,4
804,6,47490,19
804,6,186935,3
804,6,123581,17
804,6,99833,10
804,6,99844,6
804,6,201309,1
804,6,83169,8
804,6,150074,5
804,6,77860,14
804,6,29472,3
804,6,12703,5
804,6,89264,14
804,6,22451,2
804,6,244793,9
804,6,67732,17
804,6,105697,5
804,6,228050,8
804,6,134158,2
804,6,238458,9
804,6,57991,5
804,6,127966,3
804,6,147132,11
804,6,10401,24
804,6,258338,13
804,6,45875,7
804,6,74226,11
804,6,10830,16
804,6,109914,8
804,6,3392,12
804,6,217775,3
804,6,110336,13
804,6,56940,13
804,6,222735,18
804,6,196016,10
804,6,86229,4
804,6,86235,1
804,6,86669,13
804,6,105900,10
804,6,228368,1
804,6,1382,5
804,6,254336,17
804,6,31745,8
804,6,108317,8
599,6,101804,1
599,6,238572,5
599,6,110387,1
599,6,220970,18
599,6,106067,1
599,6,21050,1
599,6,149455,18
599,6,152838,1
599,6,128529,7
599,6,120115,1
599,6,135557,1
599,6,200981,1
599,6,256519,7
599,6,183835,9
599,6,7687,10
599,6,90704,12
599,6,176269,1
599,6,28943,1
599,6,147617,3
599,6,213433,10
599,6,10174,1
599,6,243976,6
599,6,157108,1
599,6,35372,1
599,6,13237,8
599,6,201545,1
599,6,210075,14
599,6,176171,1
599,6,108032,1
599,6,124219,5
730,6,123182,20
730,6,95772,25
730,6,38150,13
730,6,165286,2
730,6,1782,10
730,6,141022,5
730,6,26116,8
730,6,107986,8
730,6,99251,7
730,6,139950,2
730,6,99880,12
730,6,82294,6
730,6,69077,8
730,6,35179,12
730,6,81623,8
730,6,8121,20
730,6,18869,2
357,6,177671,10
357,6,3592,6
357,6,145493,14
358,6,22159,2
358,6,146511,9
358,6,58918,12
358,6,149470,4
358,6,180755,8
358,6,43953,9
358,6,257180,5
358,6,54493,7
358,6,15352,3
358,6,231220,14
462,6,81602,12
462,6,177620,7
462,6,74315,17
462,6,82486,12
462,6,67819,16
462,6,93591,8
462,6,137056,12
462,6,13001,16
462,6,105075,15
462,6,44700,20
387,6,168547,8
387,6,66219,18
387,6,143103,14
387,6,138139,9
387,6,42930,6
387,6,81963,12
387,6,137171,13
596,6,118199,9
596,6,45838,8
596,6,211052,17
596,6,244755,4
596,6,50704,4
596,6,233257,4
596,6,48080,3
596,6,149394,8
596,6,233522,2
596,6,129800,13
596,6,21948,17
596,6,135161,3
778,6,82605,14
778,6,187747,3
778,6,133946,11
778,6,58361,10
778,6,196731,14
778,6,160346,1
778,6,94188,9
778,6,202911,4
778,6,17657,1
778,6,99870,7
778,6,108306,11
778,6,177588,5
778,6,136616,10
778,6,26103,8
778,6,73919,11
778,6,54284,15
778,6,143598,15
778,6,176430,1
778,6,71025,8
