"word_ID","file_ID","line_ID","wordnum_ID"
4056,5,22464,10
4056,5,42398,99
4056,5,30065,44
4056,5,62887,72
4056,5,42005,38
4056,5,37864,9
4056,5,73976,46
4056,5,65571,27
4056,5,11680,7
4056,5,55141,61
4056,5,71229,2
4056,5,31638,3
4056,5,18199,17
4056,5,21954,2
4056,5,41048,6
4056,5,16134,68
4056,5,56071,20
4056,5,49599,7
4056,5,21398,2
4056,5,51793,6
4056,5,11778,29
4056,5,76746,28
4056,5,26979,17
4056,5,6487,2
4056,5,47904,35
4056,5,32360,13
4056,5,22515,31
4056,5,70849,28
4056,5,68429,41
4056,5,5286,53
4056,5,10313,36
4056,5,57872,22
4056,5,31775,27
4056,5,25114,141
4056,5,74506,11
4056,5,17288,30
4056,5,31635,18
4056,5,71857,29
4056,5,11785,24
4056,5,16080,20
4056,5,39837,49
4056,5,62446,20
4056,5,21265,9
4056,5,65571,39
4056,5,5336,2
4056,5,99,60
4056,5,21521,12
4056,5,64797,20
4056,5,10303,6
4056,5,34599,7
4056,5,19782,35
4056,5,60969,27
4056,5,53930,2
4056,5,35766,10
4056,5,6189,113
4056,5,36826,3
4056,5,54017,24
4056,5,29527,26
4056,5,1912,62
4056,5,43361,3
4056,5,40091,2
4056,5,68436,10
4056,5,8508,22
4056,5,9504,6
4056,5,6189,57
4056,5,27031,17
4056,5,18781,18
4056,5,30821,29
4056,5,6189,117
4056,5,50732,89
4056,5,31665,41
4056,5,42355,33
4056,5,54673,66
4056,5,76578,19
4056,5,37720,28
4056,5,63784,45
4056,5,73659,37
4056,5,8344,12
4056,5,21992,4
4056,5,30065,50
4056,5,30578,30
4056,5,5286,46
4056,5,73138,93
4056,5,50545,2
4056,5,31984,57
4056,5,1296,4
4056,5,19816,75
4056,5,50654,93
4056,5,76580,56
4056,5,12082,12
4056,5,15911,4
4056,5,47263,18
4056,5,16038,8
4056,5,8607,20
4056,5,55021,26
4056,5,29731,17
4056,5,8435,41
4056,5,74170,13
4056,5,1185,8
4056,5,31631,48
4056,5,55141,216
4056,5,57629,37
4056,5,12082,5
4056,5,75554,21
4056,5,41985,2
4056,5,24955,38
4056,5,32071,15
4056,5,8382,33
