"word_ID","file_ID","line_ID","wordnum_ID"
1423,5,63674,5
1423,5,31586,51
1423,5,42075,30
1423,5,17011,17
1423,5,64288,21
1423,5,62013,25
1423,5,42347,33
1423,5,16654,21
1423,5,42688,42
1423,5,10445,4
1423,5,31359,10
1423,5,50446,43
1423,5,35229,26
1423,5,20606,21
1423,5,993,12
1423,5,18007,31
1423,5,21706,61
1423,5,68381,7
1423,5,18332,3
1423,5,55220,53
1423,5,14737,24
1423,5,38603,28
1423,5,14480,25
1423,5,75376,33
1423,5,15889,4
1423,5,8483,15
1423,5,1878,4
1423,5,41423,5
1423,5,56426,8
1423,5,49895,33
1423,5,9734,34
1423,5,56424,89
1423,5,26703,26
1423,5,38603,52
1423,5,67861,27
1423,5,32845,53
1423,5,47901,65
1423,5,44205,53
1423,5,72491,18
1423,5,50373,49
1423,5,15442,24
1423,5,16870,14
1423,5,32848,44
1423,5,60697,8
1423,5,21364,17
1423,5,15440,21
1423,5,1873,41
1423,5,14534,15
1423,5,57329,18
1423,5,74030,20
1423,5,9734,39
1423,5,40085,39
1423,5,1038,21
1423,5,55136,13
1423,5,70930,22
1423,5,21203,13
1423,5,38759,19
1423,5,37638,166
1423,5,56964,40
1423,5,57601,24
1423,5,23761,17
1423,5,57974,88
1423,5,6431,17
1423,5,24864,6
1423,5,68367,35
1423,5,69098,45
1423,5,57073,5
1423,5,16262,21
1423,5,59876,69
1423,5,44946,5
1423,5,37588,46
1423,5,6804,22
1423,5,68767,12
1423,5,61446,11
1423,5,70161,39
1423,5,25224,15
1423,5,75808,7
1423,5,18205,19
1423,5,16454,25
1423,5,37638,145
1423,5,15641,33
1423,5,59876,36
1423,5,18477,11
1423,5,21992,89
1423,5,73220,31
1423,5,52027,11
1423,5,41373,101
1423,5,59707,16
925,5,73603,3
925,5,27876,13
925,5,1213,3
925,5,23759,26
925,5,41706,18
925,5,60613,61
925,5,39601,31
925,5,51809,33
925,5,61841,13
925,5,73583,13
925,5,11891,21
925,5,71610,29
925,5,40338,17
925,5,41456,20
925,5,40187,6
925,5,17626,57
925,5,41363,12
925,5,54371,19
925,5,42754,3
848,5,69405,19
848,5,52083,17
848,5,46387,13
848,5,15133,2
848,5,43953,3
848,5,76504,32
848,5,56751,10
848,5,2695,40
848,5,65871,12
848,5,9321,24
848,5,4743,26
848,5,824,5
848,5,16336,48
848,5,16324,12
848,5,41790,9
848,5,11057,51
848,5,45420,33
848,5,16336,42
848,5,73050,4
848,5,7930,17
848,5,9577,64
848,5,17913,24
848,5,4809,27
848,5,18840,25
848,5,53722,7
848,5,56231,18
848,5,57556,36
848,5,26186,10
848,5,36340,6
848,5,3543,28
848,5,25488,29
848,5,26096,10
848,5,62253,7
848,5,51481,37
848,5,67228,137
848,5,6502,25
848,5,4809,31
848,5,19702,2
848,5,59507,46
848,5,37962,3
848,5,12718,39
848,5,8937,1
848,5,65352,19
1445,5,8498,74
1445,5,68670,16
1445,5,29744,43
1445,5,19385,22
1445,5,43958,5
1445,5,40473,21
1445,5,27691,19
1445,5,19385,7
1445,5,34672,13
1445,5,70029,27
1445,5,24429,45
1445,5,48046,20
1445,5,2664,4
1445,5,68435,18
1445,5,25173,7
1445,5,60694,23
1445,5,70123,37
1445,5,3791,20
1445,5,9569,15
1445,5,55283,7
1445,5,39303,9
1445,5,49863,26
1445,5,36782,27
1445,5,40596,24
1445,5,42193,27
1445,5,37969,13
1445,5,68436,34
1445,5,51917,12
1445,5,76754,130
1445,5,28140,15
1445,5,50266,63
1445,5,39303,18
1445,5,55152,20
1445,5,68652,8
1445,5,43653,23
1445,5,47379,47
1445,5,74517,70
1445,5,65715,44
1445,5,38738,28
1445,5,15949,14
1445,5,18537,8
1445,5,40593,10
1445,5,14178,49
1445,5,60889,44
1445,5,31311,16
1445,5,23078,24
1445,5,17626,59
1445,5,53552,7
1445,5,1876,14
1445,5,13675,18
1445,5,15949,57
1445,5,48046,74
1445,5,4944,7
1445,5,43653,13
1445,5,24856,5
1445,5,73620,6
1445,5,44813,24
1445,5,15260,29
1445,5,69401,106
1445,5,20538,39
1445,5,4300,20
1445,5,60372,21
1445,5,76751,15
1445,5,63359,6
1445,5,50458,13
1445,5,36519,47
1445,5,59311,22
1445,5,37534,4
1445,5,315,12
1445,5,10614,5
1011,5,1280,9
1011,5,26020,4
1011,5,53341,19
1011,5,14183,10
1011,5,43992,38
1011,5,5993,18
1011,5,5383,11
1011,5,63185,3
1011,5,72403,21
1011,5,27630,32
1011,5,18121,34
1011,5,20402,59
1011,5,40911,16
1011,5,43193,39
1011,5,637,52
1011,5,30132,31
1011,5,47780,113
1011,5,3170,21
1011,5,61121,6
1011,5,58599,17
1011,5,50700,2
1011,5,68907,42
1011,5,19978,4
1011,5,38574,40
1011,5,56479,7
1011,5,59613,12
1011,5,57709,3
1011,5,30131,41
1011,5,15632,3
1011,5,68907,4
1011,5,68584,16
1011,5,57684,24
1011,5,44552,21
1011,5,3900,42
1011,5,24299,3
1011,5,62253,5
1011,5,33211,38
1011,5,68263,43
1011,5,7163,12
1011,5,9531,33
1011,5,60021,6
1011,5,70051,28
1011,5,40137,20
1011,5,15269,5
1011,5,37510,24
1011,5,63031,4
1011,5,23729,30
1011,5,18215,70
1011,5,65100,8
1011,5,61939,26
1011,5,59460,12
1011,5,63546,6
1011,5,37510,11
1011,5,28058,12
1011,5,51287,34
1011,5,25575,23
1011,5,76083,45
1011,5,43167,4
1011,5,70671,3
1011,5,23736,6
1011,5,77019,11
1011,5,57704,18
1011,5,45862,63
1235,5,5269,7
1235,5,6159,35
1235,5,72245,25
1235,5,42398,75
1235,5,25114,197
1235,5,34141,8
1235,5,8933,9
1235,5,6110,22
1235,5,7063,8
1235,5,22767,34
1235,5,73542,85
1235,5,66385,11
1235,5,68054,87
1235,5,76456,28
1235,5,47254,15
1235,5,76845,23
1235,5,68600,9
1318,5,19670,24
1318,5,68568,8
1318,5,71384,27
1318,5,46281,13
1318,5,30981,14
1318,5,8396,15
1318,5,248,17
1318,5,11748,18
1318,5,46660,45
1318,5,30981,22
1318,5,34929,43
1318,5,10192,7
1318,5,8364,47
1318,5,33389,36
1318,5,22788,5
1318,5,68645,2
1318,5,35274,46
1318,5,52975,6
1318,5,4746,51
1318,5,38484,19
1318,5,7170,10
1318,5,16320,80
1318,5,57695,9
1318,5,47785,17
1318,5,59109,20
1318,5,58640,70
1318,5,23495,21
1318,5,8678,47
1318,5,76889,24
1318,5,34939,10
1318,5,36307,25
1318,5,53139,29
1318,5,15390,35
1318,5,59161,57
1377,5,7205,17
1377,5,46297,86
1377,5,9500,54
1377,5,71943,43
1377,5,76886,21
1377,5,5127,29
1377,5,44156,32
1377,5,34987,7
1377,5,23510,21
1377,5,55169,25
1377,5,21511,74
1377,5,67355,18
1377,5,5127,40
1377,5,47227,20
1377,5,70136,20
1377,5,21641,17
1377,5,74763,11
1377,5,17076,69
1377,5,37368,41
1377,5,8065,4
1377,5,26406,65
1377,5,76886,27
1377,5,53348,21
1377,5,76742,63
1377,5,5184,10
1377,5,60756,69
1377,5,15211,10
1377,5,42426,25
1377,5,8094,20
1377,5,40977,51
1377,5,70168,45
1377,5,39839,28
1377,5,29851,18
