"word_ID","file_ID","line_ID","wordnum_ID"
3212,6,34269,7
3212,6,67215,6
3212,6,176486,23
3212,6,70411,13
3212,6,68506,6
3212,6,65486,16
3212,6,140020,14
3212,6,69911,7
3212,6,7669,2
3212,6,33395,4
3212,6,208090,16
3212,6,194666,19
3212,6,216830,11
3212,6,183911,6
3212,6,90352,5
3212,6,219265,19
3212,6,123490,3
3212,6,67142,11
3212,6,158751,12
3212,6,208813,14
3212,6,231732,8
3212,6,143040,2
3212,6,154607,21
3212,6,210993,21
3212,6,51371,7
3212,6,4535,7
3212,6,73238,12
3212,6,73450,9
3212,6,193554,4
3212,6,124879,13
3212,6,45947,15
3212,6,129166,8
3212,6,37964,11
3212,6,73489,8
3212,6,9071,5
3212,6,164897,15
3212,6,108854,19
3212,6,243105,9
3212,6,43994,9
3212,6,163743,8
3212,6,59621,21
3212,6,171232,9
3212,6,27328,5
3212,6,143254,17
3212,6,117908,4
3212,6,172844,16
3212,6,242629,15
3212,6,195753,6
3212,6,193081,25
3212,6,136281,15
3212,6,201759,12
3212,6,114190,9
3212,6,192567,4
3212,6,75512,12
3212,6,224919,3
3212,6,134265,20
3212,6,13972,17
3212,6,216690,10
3212,6,167464,8
3212,6,195443,12
3212,6,118914,2
3212,6,133563,3
3212,6,186467,7
3212,6,246838,4
3212,6,250979,19
3212,6,44937,18
3212,6,152105,9
3212,6,169471,5
3212,6,108606,12
3212,6,96995,12
3212,6,24112,20
3212,6,12923,16
3212,6,232374,4
3212,6,206650,10
3212,6,45623,6
3212,6,44099,11
3212,6,82486,7
3212,6,139556,8
3212,6,46083,3
3212,6,70567,5
3212,6,177040,4
3212,6,122328,11
3212,6,221139,18
3212,6,34284,13
3212,6,33910,11
3212,6,171911,17
3212,6,12830,20
3212,6,205726,11
3212,6,221586,12
3212,6,177322,13
3212,6,89582,9
3212,6,191381,6
3212,6,131666,7
3212,6,55931,4
3212,6,41188,3
3212,6,170413,17
3212,6,175941,19
3212,6,123513,10
3212,6,209374,5
3212,6,222054,4
3212,6,129162,16
3212,6,164738,17
3212,6,234840,3
3212,6,84823,15
3212,6,130906,11
3212,6,215298,18
3212,6,149531,5
3212,6,209802,15
3212,6,195415,8
3212,6,215977,9
3212,6,183951,2
3212,6,27409,5
3212,6,65470,6
3212,6,43519,17
3212,6,72066,6
3212,6,129678,5
3212,6,145795,6
3212,6,215486,4
3212,6,70736,14
3212,6,116619,4
3212,6,90379,5
3212,6,190751,13
3212,6,63274,17
3212,6,66176,15
3212,6,216885,8
3212,6,33530,19
3212,6,186670,10
3212,6,205829,4
3212,6,172929,24
3212,6,199392,12
3212,6,188802,9
3212,6,51846,21
3212,6,250939,19
3212,6,91541,18
3212,6,124758,15
3212,6,127027,9
3212,6,199349,3
3212,6,205497,22
3212,6,234952,8
3212,6,46894,11
3212,6,82550,11
3212,6,93927,2
