"word_ID","file_ID","line_ID","wordnum_ID"
3922,6,159587,14
3922,6,27911,11
3922,6,131825,2
3922,6,143348,13
3922,6,124379,2
3922,6,231577,5
3922,6,108194,9
3922,6,231696,20
3922,6,196634,4
3922,6,132111,13
3922,6,250186,4
3922,6,24047,23
3922,6,223967,5
3922,6,86031,18
3922,6,164479,15
3922,6,72818,13
3922,6,30828,4
3922,6,1906,9
3922,6,78265,12
3922,6,41301,6
3922,6,185253,9
3922,6,210623,16
3922,6,207050,19
3922,6,166422,5
3922,6,160484,12
3922,6,210513,7
3922,6,165021,13
3922,6,134753,9
3922,6,207818,5
3922,6,207506,18
3922,6,215912,11
3922,6,38226,7
3922,6,15686,20
3922,6,200902,7
3922,6,30828,15
3922,6,98556,3
3922,6,211963,6
3922,6,183205,13
3922,6,35374,8
3922,6,185671,6
3922,6,100831,15
3922,6,122938,11
3922,6,129160,12
3922,6,135056,18
3922,6,98253,9
3922,6,186433,16
3922,6,228154,11
3922,6,243587,6
3922,6,45382,12
3922,6,88778,14
3922,6,106530,12
3922,6,154971,5
3922,6,231630,4
3922,6,121348,8
3922,6,244480,20
3922,6,61127,12
3922,6,215919,4
3922,6,176957,2
3922,6,77420,16
3922,6,127598,2
3922,6,24552,12
3922,6,255050,12
3922,6,229456,20
3922,6,124888,13
3922,6,132252,12
3922,6,12221,8
3922,6,90624,15
3922,6,219772,7
3922,6,253406,17
3922,6,165968,10
3922,6,55885,7
3922,6,256495,10
3922,6,53396,17
3922,6,175056,7
3922,6,24552,5
3922,6,56704,6
3922,6,9054,17
3922,6,240876,9
3964,6,159627,9
3964,6,55232,4
3964,6,108326,8
3964,6,253139,3
3964,6,86279,7
3964,6,84586,24
3964,6,122839,14
3964,6,110499,3
3964,6,25117,4
3964,6,44298,2
3964,6,93839,4
3964,6,229858,3
3964,6,135039,10
3964,6,57877,11
3964,6,133182,4
3964,6,108180,1
3964,6,220136,5
3964,6,142080,6
3964,6,48198,7
3964,6,131426,4
3964,6,249566,3
3964,6,112038,15
3964,6,199608,3
3964,6,153587,6
3964,6,81018,18
3964,6,247584,5
3964,6,203298,14
3964,6,144112,9
3964,6,63463,12
3964,6,87752,5
3964,6,147707,9
3964,6,166491,17
3964,6,181649,3
3964,6,217453,5
3964,6,72297,11
3964,6,69850,8
3964,6,83146,24
3964,6,20827,2
3964,6,48600,17
3964,6,38549,9
3964,6,135684,7
3964,6,203398,6
3964,6,188119,12
3964,6,133403,2
3964,6,36792,11
3964,6,55266,21
3964,6,142106,7
3964,6,251849,17
3964,6,155061,17
3964,6,187866,22
3964,6,46150,9
3964,6,175024,4
3964,6,244805,6
3964,6,138474,23
3964,6,1842,17
3964,6,26122,14
3964,6,256489,22
3964,6,56655,23
3964,6,205101,11
3964,6,61278,4
3964,6,192309,9
3964,6,42940,12
3964,6,221691,2
3964,6,8952,2
3964,6,85079,7
3964,6,84627,17
3964,6,165591,17
3964,6,6175,4
3964,6,56213,2
3964,6,102664,16
3964,6,110025,15
3964,6,215576,21
3964,6,231428,22
3964,6,40175,25
3964,6,51367,10
3964,6,65026,23
3964,6,169735,10
3964,6,9158,17
3964,6,20608,8
3964,6,33798,19
3964,6,31966,7
3964,6,102230,10
3964,6,183836,18
3964,6,98544,5
3964,6,141151,4
3964,6,15603,16
3964,6,12723,19
3964,6,207939,11
3964,6,190426,7
3964,6,169735,16
3964,6,231938,13
3964,6,208801,6
3964,6,17185,4
3964,6,180235,6
3964,6,66437,9
3964,6,182437,22
3964,6,146924,8
3964,6,117888,14
3964,6,72238,11
3964,6,227763,11
3964,6,124705,5
3964,6,216381,4
3964,6,208801,18
3964,6,207325,24
3964,6,41980,19
3964,6,113972,11
3964,6,38746,21
3964,6,192368,6
3964,6,249526,6
3964,6,127469,7
3964,6,230348,5
3964,6,142631,9
3964,6,214196,4
3964,6,206704,15
3964,6,252577,3
3964,6,151039,4
3949,6,69560,18
3949,6,24084,3
3949,6,206957,12
3949,6,90451,10
3949,6,253404,5
3949,6,75589,17
3949,6,194151,9
3949,6,8283,17
3949,6,245754,12
3949,6,190928,16
3949,6,35463,19
3949,6,180367,3
3949,6,124842,1
3949,6,78266,11
3949,6,57608,7
3949,6,91694,8
3949,6,80989,15
3949,6,223671,16
3949,6,63568,13
3949,6,51475,17
3949,6,73119,5
3949,6,160784,7
3949,6,193747,3
3949,6,112546,9
3949,6,196739,23
3949,6,209142,24
3949,6,144156,17
3949,6,221188,18
3949,6,109064,8
3949,6,29519,15
3949,6,207273,2
3949,6,255120,9
3949,6,115222,8
3949,6,247967,5
3949,6,73119,18
3949,6,150698,4
3949,6,35463,10
3949,6,100296,5
3949,6,203646,11
3949,6,162226,7
3949,6,123258,2
3949,6,77423,17
3949,6,147529,6
3949,6,107139,3
3949,6,142534,10
3949,6,212211,21
3949,6,115217,17
3949,6,173829,13
3949,6,134458,3
3949,6,86257,2
3949,6,213410,13
3949,6,127702,15
3949,6,131095,9
3949,6,204846,10
3949,6,123964,6
3949,6,14962,7
3949,6,33774,7
3949,6,191210,2
3949,6,160642,13
3949,6,142352,6
3949,6,167713,5
3949,6,213738,2
3949,6,256239,14
3949,6,114259,6
3949,6,17503,13
3949,6,212565,15
3949,6,62017,13
3949,6,98835,3
3949,6,30248,11
3949,6,109875,13
3949,6,86257,6
3949,6,24084,12
3949,6,120384,23
3949,6,223671,7
3949,6,210674,10
3949,6,78589,14
3949,6,217440,3
3949,6,37378,5
3949,6,221575,8
3949,6,12221,5
3949,6,49293,17
3978,6,140644,11
3978,6,37498,6
3978,6,144610,8
3978,6,24010,4
3978,6,226703,28
3978,6,12336,20
3978,6,118755,22
3978,6,66067,3
3978,6,182267,11
3978,6,90316,20
3978,6,132267,5
3978,6,109636,9
3978,6,9225,7
3978,6,39597,22
3978,6,229425,25
3978,6,130312,5
3978,6,90490,12
3978,6,226703,18
3978,6,108432,9
3978,6,187280,11
3978,6,228008,3
3978,6,183950,6
3978,6,197792,26
3978,6,9043,9
3978,6,177874,21
3978,6,137628,19
3978,6,628,14
3978,6,173880,14
3978,6,138516,15
3978,6,102588,11
3978,6,106429,6
3978,6,116690,3
3978,6,132570,9
3978,6,182346,12
3978,6,21621,3
3978,6,68883,16
3978,6,247825,19
3978,6,165635,9
3978,6,91620,15
3978,6,72660,13
3978,6,164437,6
3978,6,152968,8
3978,6,15691,18
3978,6,36886,4
3978,6,27957,11
3978,6,138951,6
3978,6,253681,15
3978,6,174892,20
3978,6,183985,18
3978,6,3750,20
3978,6,199137,15
3978,6,215046,17
3978,6,44181,10
3978,6,242989,8
3978,6,187987,4
3978,6,221752,3
3978,6,98367,8
3978,6,106472,28
3978,6,120771,15
3978,6,155169,10
3978,6,79755,8
3978,6,243650,19
3978,6,85159,7
3978,6,207641,20
3978,6,73579,5
3978,6,100574,10
3978,6,187860,11
3978,6,243563,23
3978,6,177074,3
3978,6,96344,3
3978,6,164256,11
3978,6,130448,6
3978,6,109057,21
3978,6,97529,4
3978,6,109672,10
3978,6,152352,3
3978,6,4553,10
3978,6,50114,14
3978,6,38553,4
3978,6,236267,18
3978,6,127432,9
3978,6,182296,18
3978,6,65929,10
3978,6,79739,4
3978,6,248753,11
3978,6,176748,18
3978,6,137959,7
3978,6,50590,13
3978,6,121875,14
3978,6,208849,14
3978,6,225847,17
3978,6,125541,16
3978,6,183866,24
3978,6,1093,11
3978,6,254437,14
3978,6,238326,9
3978,6,12534,7
3978,6,57592,6
3978,6,141958,16
3978,6,67506,13
3978,6,178138,3
3978,6,145016,7
3978,6,82595,9
3978,6,168554,8
3978,6,203148,7
3978,6,192309,24
3978,6,16983,8
3978,6,66357,15
3978,6,178138,10
3978,6,44764,3
3978,6,140537,21
3978,6,201072,14
3978,6,37746,22
3978,6,221702,11
3978,6,63302,3
3978,6,6424,24
3978,6,88458,3
3978,6,205262,8
3978,6,47757,16
3978,6,197655,6
3978,6,256073,3
3978,6,198045,27
3978,6,187317,7
3978,6,10716,17
3978,6,197785,14
3978,6,213939,22
3978,6,195452,3
3978,6,83940,17
3978,6,234206,18
3978,6,10644,21
3978,6,205008,8
3978,6,50246,24
3978,6,214280,16
3978,6,12412,9
3978,6,179203,13
3978,6,30684,26
3978,6,255564,21
3978,6,191677,12
3978,6,121875,6
3978,6,93153,10
3978,6,148009,21
3978,6,202964,16
3978,6,147048,15
3978,6,105666,8
3978,6,138111,9
3978,6,132575,18
3978,6,40039,6
3978,6,109465,18
3978,6,174010,13
3978,6,139407,27
3978,6,142519,14
3978,6,207962,9
3978,6,126711,19
3978,6,73519,10
3978,6,93022,11
3978,6,189353,16
3978,6,177029,18
3978,6,206465,6
3978,6,253820,7
3978,6,66910,22
3978,6,205520,19
3978,6,166392,7
3978,6,47940,14
3978,6,3792,6
3978,6,117404,9
3978,6,8421,9
3978,6,136119,20
3978,6,74866,5
3978,6,105663,16
3978,6,127913,3
3978,6,126779,12
3978,6,210899,7
3978,6,102672,4
3978,6,174010,28
3978,6,156383,22
3978,6,142471,16
3935,6,255459,10
3935,6,193283,2
3935,6,190052,24
3935,6,207150,8
3935,6,73193,14
3935,6,253172,14
3935,6,237327,14
3935,6,76837,13
3935,6,135426,13
3935,6,48226,11
3935,6,199727,10
3935,6,144817,15
3935,6,207213,1
3935,6,73699,13
3935,6,29720,6
3935,6,127856,23
3935,6,159418,10
3935,6,90214,20
3935,6,242430,9
3935,6,134749,4
3935,6,8970,10
3935,6,3231,18
3935,6,145508,14
3935,6,241878,13
3935,6,187053,7
3935,6,60663,12
3935,6,90559,5
3935,6,167647,8
3935,6,151014,6
3935,6,231138,6
3935,6,84595,4
3935,6,250190,6
3935,6,181067,12
3935,6,206723,4
3935,6,28298,14
3935,6,183009,25
3935,6,162098,11
3935,6,38336,5
3935,6,168938,7
3935,6,190329,6
3935,6,152745,13
3935,6,153757,9
3935,6,151014,10
3935,6,191230,17
3935,6,219508,21
3935,6,203333,12
3935,6,36339,4
3935,6,201053,4
3935,6,96252,18
3935,6,39607,9
3935,6,51228,15
3935,6,54610,14
3935,6,63258,2
3935,6,46453,3
3935,6,180926,5
3935,6,131966,23
3935,6,63284,15
3935,6,60294,18
3935,6,149955,8
3935,6,114667,6
3935,6,231695,25
3935,6,135035,19
3935,6,98421,14
3935,6,230380,9
3935,6,90179,9
3935,6,210967,25
3935,6,186810,10
3935,6,105197,9
3935,6,237967,22
3935,6,194738,5
3935,6,217423,7
3935,6,41322,10
3935,6,220373,5
3935,6,141814,5
3935,6,215856,3
3935,6,196059,12
3935,6,135588,17
3935,6,184916,2
3935,6,132556,2
3935,6,208786,20
3935,6,18829,13
3935,6,216338,12
3935,6,2594,5
3935,6,156307,17
3935,6,137742,14
3935,6,98533,11
3935,6,32585,18
3935,6,131337,2
4036,6,79207,3
4036,6,151632,8
4036,6,57604,9
4036,6,63568,16
4036,6,121549,4
4036,6,41889,5
4036,6,213045,2
4036,6,234404,4
4036,6,230183,6
4036,6,181272,14
4036,6,117618,10
4036,6,212696,8
4036,6,157760,2
4036,6,38772,12
4036,6,51318,5
4036,6,137555,13
4036,6,100313,16
4036,6,205872,12
4036,6,41038,3
4036,6,92778,22
4036,6,203362,6
4036,6,29890,11
4036,6,48946,13
4036,6,137919,3
4036,6,158135,2
4036,6,82140,17
4036,6,92780,15
4036,6,125267,3
4036,6,6192,8
4036,6,49975,6
4036,6,145681,20
4036,6,48829,2
4036,6,100582,8
4036,6,225340,12
4036,6,251714,6
4036,6,184104,6
4036,6,169726,4
4036,6,73752,12
4036,6,80082,20
4036,6,193544,24
