"word_ID","file_ID","line_ID","wordnum_ID"
3922,5,46922,25
3922,5,40600,13
3922,5,76430,59
3922,5,22203,17
3922,5,64481,6
3922,5,1392,5
3922,5,68942,10
3922,5,6636,61
3922,5,1931,99
3922,5,66953,18
3922,5,145,17
3922,5,32567,25
3922,5,27685,18
3922,5,49261,7
3922,5,69515,20
3922,5,57472,8
3922,5,18338,48
3922,5,75808,3
3922,5,59591,60
3922,5,14387,12
3922,5,64370,12
3922,5,76582,16
3922,5,46922,65
3922,5,36626,30
3922,5,11228,46
3922,5,46119,13
3922,5,59379,83
3922,5,47504,25
3922,5,63559,4
3922,5,27685,23
3922,5,76512,28
3922,5,58818,27
3922,5,74942,16
3922,5,11839,29
3922,5,70702,12
3922,5,23851,13
3922,5,47780,25
3922,5,49338,41
3922,5,76629,60
3922,5,60789,24
3922,5,37484,11
3922,5,18117,5
3922,5,992,45
3922,5,53816,42
3922,5,62516,12
3922,5,2812,12
3922,5,23428,31
3922,5,59616,33
3922,5,40680,93
3922,5,31992,12
3922,5,37951,61
3922,5,42348,29
3922,5,35258,30
3922,5,54378,21
3922,5,36550,28
3922,5,12169,25
3964,5,59207,7
3964,5,54622,50
3964,5,58370,8
3964,5,3066,3
3964,5,69336,73
3964,5,44067,29
3964,5,57559,33
3964,5,51495,19
3964,5,64082,23
3964,5,52314,42
3964,5,16798,64
3964,5,39562,37
3964,5,33188,18
3964,5,23879,46
3964,5,27467,49
3964,5,34718,39
3964,5,10712,54
3964,5,58402,64
3964,5,58720,44
3964,5,19950,11
3964,5,38254,19
3964,5,22952,5
3964,5,41139,28
3964,5,69004,4
3964,5,51000,14
3964,5,29656,16
3964,5,45727,161
3964,5,26822,38
3964,5,11832,58
3964,5,57532,81
3964,5,8396,52
3964,5,59863,51
3964,5,51715,19
3964,5,13069,23
3964,5,50850,2
3964,5,31590,3
3964,5,33811,54
3964,5,29285,11
3964,5,47140,26
3964,5,29580,33
3964,5,52988,22
3964,5,51495,30
3964,5,52906,34
3964,5,59567,23
3964,5,51232,13
3964,5,61794,9
3964,5,66604,23
3964,5,8787,23
3964,5,35128,77
3964,5,49350,16
3964,5,51486,36
3964,5,14491,28
3964,5,72846,9
3964,5,69238,47
3964,5,61794,21
3964,5,12020,15
3964,5,37662,35
3964,5,8301,35
3964,5,62638,10
3964,5,58423,52
3964,5,4452,15
3964,5,68710,19
3964,5,48855,26
3964,5,62174,20
3964,5,67624,38
3964,5,33423,11
3964,5,54636,5
3964,5,4707,33
3964,5,23710,14
3964,5,22622,47
3964,5,10729,40
3964,5,38701,34
3964,5,4707,43
3964,5,62387,31
3964,5,39373,18
3964,5,31229,15
3964,5,8021,20
3964,5,62174,46
3964,5,4707,8
3964,5,58647,14
3964,5,68167,16
3964,5,22845,61
3964,5,44799,17
3964,5,7411,30
3964,5,53693,16
3964,5,40915,30
3964,5,23339,25
3964,5,9174,14
