"word_ID","file_ID","line_ID","wordnum_ID"
4083,5,30442,8
4083,5,18238,43
4083,5,32403,33
4083,5,9550,53
4083,5,7395,29
4083,5,17174,9
4083,5,7168,2
4083,5,31890,28
4083,5,31165,12
4083,5,10329,25
4083,5,23934,72
4083,5,20850,6
4083,5,7817,27
4083,5,1433,13
4083,5,7617,35
4083,5,4717,5
4083,5,15628,10
4083,5,15501,63
4083,5,29371,5
4083,5,25788,47
4083,5,23364,17
4083,5,17702,36
4083,5,2958,42
4083,5,25898,15
4083,5,10328,85
4083,5,23735,15
4083,5,1671,56
4083,5,9947,24
4083,5,4386,11
4083,5,21645,18
4083,5,12282,48
4083,5,19302,7
4083,5,12805,19
4083,5,30902,23
4083,5,14612,14
4083,5,1821,13
4083,5,595,19
4083,5,17495,19
4083,5,2957,9
4083,5,31397,49
4083,5,10222,6
4083,5,4,10
4083,5,2958,68
4083,5,1673,13
4083,5,6721,11
4083,5,8252,6
4083,5,23660,14
4083,5,22001,13
4083,5,13257,64
4083,5,16163,21
4083,5,1918,16
4083,5,30289,14
4083,5,7278,12
4083,5,30971,6
4083,5,4387,20
4083,5,15956,26
4083,5,23487,8
4083,5,12993,5
4083,5,6864,28
4083,5,759,4
4083,5,9571,30
4083,5,11383,19
4083,5,33806,17
4083,5,31363,41
4083,5,17753,22
4083,5,12992,18
4083,5,6482,16
4083,5,8288,58
4083,5,5671,8
4083,5,29357,50
4083,5,14571,21
4083,5,6075,3
4083,5,1680,35
4083,5,1285,31
4083,5,22442,35
4083,5,20833,20
4083,5,2918,40
4083,5,21219,10
4083,5,4467,18
4083,5,25858,6
4083,5,1821,6
4083,5,10038,17
4083,5,10329,11
4083,5,10308,10
4083,5,666,2
4083,5,24946,51
4083,5,707,4
4083,5,6867,36
4083,5,17655,9
4083,5,5508,12
4083,5,1375,14
4083,5,1377,8
4083,5,5899,11
4083,5,9930,28
4083,5,22287,39
4083,5,24499,4
4083,5,11657,32
4083,5,575,11
4083,5,31397,54
4083,5,3000,18
