"word_ID","file_ID","line_ID","wordnum_ID"
528,5,22597,10
528,5,21558,7
528,5,11172,18
528,5,4077,52
528,5,35679,26
528,5,5486,8
528,5,62539,5
458,5,35661,15
458,5,13903,10
458,5,22559,11
458,5,43925,24
458,5,23989,3
458,5,8240,33
458,5,71251,16
458,5,13582,12
458,5,5257,10
458,5,54306,39
458,5,31164,27
458,5,1820,8
458,5,20782,17
458,5,38798,35
458,5,54306,2
458,5,59637,41
458,5,39323,11
458,5,50748,73
458,5,8412,33
458,5,74764,40
458,5,39883,19
458,5,30637,80
458,5,61685,24
458,5,62244,34
458,5,52021,18
458,5,24019,6
458,5,49360,15
623,5,50067,52
623,5,63662,12
623,5,64161,50
623,5,58438,11
623,5,38764,2
623,5,9416,42
623,5,75792,40
623,5,22221,22
623,5,3139,11
623,5,16896,27
623,5,35282,4
623,5,38173,24
623,5,24295,72
623,5,46501,34
623,5,66090,2
623,5,70980,22
623,5,71858,5
623,5,46061,39
623,5,30991,10
623,5,14680,23
623,5,25851,6
623,5,9333,12
623,5,28093,13
623,5,14372,18
623,5,23706,22
623,5,24612,51
623,5,21555,27
623,5,22250,6
623,5,46296,22
623,5,16397,24
623,5,22883,8
623,5,58670,26
623,5,77097,28
623,5,9490,130
569,5,17961,16
569,5,10845,21
569,5,14384,12
569,5,43999,9
569,5,853,22
569,5,31580,18
569,5,60635,38
569,5,72206,25
569,5,19878,5
569,5,18801,41
569,5,33558,25
569,5,46899,8
569,5,45600,25
569,5,62644,61
569,5,71522,24
569,5,19172,41
569,5,27443,12
569,5,26680,17
569,5,22777,9
569,5,52054,22
569,5,72855,9
569,5,39222,5
569,5,4737,11
569,5,64579,44
569,5,11109,6
569,5,22496,23
569,5,13956,5
569,5,72879,56
569,5,25519,20
569,5,2731,46
569,5,33546,67
569,5,69100,8
569,5,44973,17
569,5,27032,12
569,5,11349,48
569,5,56119,17
569,5,10255,20
569,5,49035,20
569,5,74598,57
569,5,65201,37
569,5,49373,47
569,5,12864,10
569,5,19172,19
569,5,20360,23
569,5,70575,8
534,5,35185,14
534,5,15499,16
534,5,24811,17
534,5,35919,6
534,5,54250,29
534,5,14453,18
534,5,31143,13
534,5,73228,6
534,5,26469,5
534,5,21325,39
534,5,64319,33
534,5,12661,26
534,5,8498,48
534,5,12057,6
534,5,9492,6
534,5,50328,21
534,5,52274,21
534,5,24966,29
534,5,13355,35
534,5,41024,25
534,5,54418,34
534,5,77206,29
534,5,6378,10
534,5,24969,58
534,5,21429,7
534,5,9336,52
534,5,9336,59
534,5,37208,3
534,5,72353,28
534,5,23498,23
534,5,20965,14
534,5,42419,25
534,5,61300,29
534,5,62560,15
534,5,40223,27
534,5,32975,23
534,5,50328,24
534,5,27349,9
534,5,32975,6
534,5,30411,2
534,5,13675,30
534,5,8498,61
534,5,58010,31
436,5,19595,27
436,5,58706,73
436,5,71941,37
436,5,11099,16
436,5,31572,28
436,5,21640,30
436,5,71724,24
436,5,44868,44
436,5,8031,17
436,5,12800,5
436,5,16891,35
436,5,57832,23
436,5,44380,29
436,5,44868,107
389,5,45604,119
389,5,26719,17
389,5,47877,94
389,5,47254,8
389,5,71625,2
389,5,75156,40
389,5,76405,22
389,5,28674,2
389,5,49728,6
389,5,65260,13
389,5,26099,60
389,5,41518,6
389,5,42601,67
389,5,58049,15
662,5,10081,26
662,5,57681,14
662,5,5557,32
662,5,73152,48
662,5,63142,31
662,5,66527,18
662,5,9774,45
662,5,37150,61
662,5,16743,31
662,5,56346,13
662,5,46355,30
662,5,7974,40
662,5,21804,19
662,5,36666,89
662,5,67924,9
662,5,13355,18
662,5,69698,88
662,5,16367,23
662,5,40802,11
662,5,9561,34
662,5,37287,7
662,5,60697,52
662,5,19972,4
662,5,54200,25
662,5,16120,57
662,5,59765,15
662,5,58045,19
662,5,8440,47
662,5,49805,8
662,5,63653,20
662,5,21513,50
662,5,27029,19
662,5,9122,18
662,5,1246,3
662,5,62649,27
662,5,37027,39
662,5,74521,34
662,5,137,16
662,5,64167,27
662,5,16487,21
662,5,44753,51
662,5,71029,17
662,5,66586,38
662,5,44753,39
662,5,18006,2
662,5,49979,8
662,5,3182,28
662,5,31148,16
662,5,6356,23
662,5,7386,16
662,5,15395,91
662,5,4456,10
662,5,16285,18
662,5,37516,13
662,5,3729,7
662,5,10907,6
662,5,27314,118
662,5,7506,38
804,5,1412,16
804,5,52025,21
804,5,69102,28
804,5,59726,40
804,5,8171,9
804,5,57751,25
804,5,24522,15
804,5,40794,17
804,5,74761,21
804,5,27444,19
804,5,24255,34
804,5,69349,20
804,5,58879,26
804,5,52089,36
804,5,55518,25
804,5,37211,21
804,5,9980,22
804,5,4652,5
804,5,25082,8
804,5,14384,26
804,5,7331,26
804,5,24630,5
804,5,36064,85
804,5,23888,17
804,5,73232,3
804,5,24988,15
804,5,43330,2
804,5,14903,15
804,5,1146,34
804,5,69738,33
804,5,28550,12
804,5,4164,11
804,5,9341,21
804,5,30526,18
804,5,48409,20
804,5,24988,34
804,5,21391,14
804,5,21930,15
804,5,38568,60
804,5,21744,115
804,5,55585,45
804,5,5045,5
804,5,75897,35
804,5,24587,20
804,5,24765,43
804,5,1146,48
804,5,31539,28
804,5,23616,45
804,5,41393,31
804,5,5160,10
804,5,62474,27
804,5,70965,53
804,5,16146,83
804,5,1647,47
804,5,43446,14
804,5,53811,13
804,5,32036,55
804,5,17978,59
804,5,54249,34
804,5,44312,62
804,5,17789,22
804,5,36918,9
804,5,16383,16
804,5,21927,13
804,5,20676,17
804,5,7982,71
804,5,40853,29
804,5,52484,25
804,5,60607,29
804,5,71904,30
804,5,5971,45
804,5,41845,14
804,5,53671,21
804,5,62589,6
804,5,11313,25
804,5,41851,3
804,5,43940,36
804,5,17771,105
804,5,7760,12
804,5,46228,17
804,5,54423,37
804,5,53406,45
804,5,39006,81
804,5,66602,20
804,5,7810,31
804,5,70229,60
804,5,40206,51
804,5,55599,19
804,5,22925,47
804,5,51943,9
804,5,27049,4
804,5,73271,3
804,5,24201,2
804,5,31290,5
